#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,destinationHost,deviceId,endTime,jobUUID,metricType,metricUUID,sourceHost,startTime
,,764,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T05:17:36.221194585Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T05:17:36.182773044Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,acbd0b71-6ace-4731-bba8-ddc12ba93260,h5138.pi.uni-bamberg.de,2024-04-17T05:17:27.001403926Z
,,765,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T06:17:36.22250169Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T06:17:36.180912881Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,8d3832f3-f916-41da-b11d-c37dfa9e49ae,h5138.pi.uni-bamberg.de,2024-04-17T06:17:27.001448012Z
,,766,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T07:17:36.214532277Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T07:17:36.173403722Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,70d78bbc-c69c-413f-b13e-9331e17a9125,h5138.pi.uni-bamberg.de,2024-04-17T07:17:27.001403703Z
,,767,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T08:17:36.211966081Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T08:17:36.173491832Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,3e022c63-bcc1-44c1-b4c2-c4d3f35d2e46,h5138.pi.uni-bamberg.de,2024-04-17T08:17:27.001383769Z
,,768,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T09:17:36.214716129Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T09:17:36.173499079Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,38dd7447-4f2e-4156-a74f-fca21eb17800,h5138.pi.uni-bamberg.de,2024-04-17T09:17:27.001400265Z
,,769,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T10:17:36.221365684Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T10:17:36.183384685Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,82ccc388-cf21-4967-b36d-938a09b72851,h5138.pi.uni-bamberg.de,2024-04-17T10:17:27.001318663Z
,,770,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T11:17:36.219463614Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T11:17:36.183255090Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,2e74c202-51fd-4276-b3cc-e5337653538e,h5138.pi.uni-bamberg.de,2024-04-17T11:17:27.001348099Z
,,771,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T12:17:36.249980773Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T12:17:36.210652898Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,7a3747f7-473b-4dd2-b1e1-59a3ab8ad097,h5138.pi.uni-bamberg.de,2024-04-17T12:17:27.001406765Z
,,772,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T13:17:36.225862513Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T13:17:36.183126492Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,e7c2fb3f-5579-4c50-b6de-e13f3a3935ad,h5138.pi.uni-bamberg.de,2024-04-17T13:17:27.001372696Z
,,773,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T14:17:36.225474207Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T14:17:36.183814127Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,f296e17b-13d9-4f6d-a5b7-a998d2d33ad1,h5138.pi.uni-bamberg.de,2024-04-17T14:17:27.001399366Z
,,774,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T15:17:36.222259961Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T15:17:36.184088361Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,d646410b-c11d-4bf9-8339-303584d5ea6e,h5138.pi.uni-bamberg.de,2024-04-17T15:17:27.001348592Z
,,775,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T16:17:36.220688464Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T16:17:36.181463188Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,1aeabe5d-b94f-48cb-a41e-2fe1185b03cd,h5138.pi.uni-bamberg.de,2024-04-17T16:17:27.001349043Z
,,776,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T17:17:36.224625614Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T17:17:36.184404939Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,67c76b9f-220c-4357-b941-f5fef0d05101,h5138.pi.uni-bamberg.de,2024-04-17T17:17:27.001404366Z
,,777,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T18:17:36.223914667Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,6dc8fca9-d1a6-4436-b1c9-122bbaa55235,2024-04-17T18:17:36.183422042Z,e6b5d94e-03b7-4f73-97df-65fa208a2fc2,ICMP_RTT,cd6eb484-f19b-4527-8d8c-58f580805b19,h5138.pi.uni-bamberg.de,2024-04-17T18:17:27.001452937Z
,,778,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T13:17:36.487111091Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T13:17:36.443571469Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,5d42abe5-1725-45b8-93a0-dbd89cccdefe,h5137.pi.uni-bamberg.de,2024-04-16T13:17:26.815153066Z
,,779,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T14:17:36.049849127Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T14:17:36.001141550Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,8319b19e-a104-4478-89dc-115061c9e866,h5137.pi.uni-bamberg.de,2024-04-16T14:17:26.815095870Z
,,780,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T15:17:36.038878426Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T15:17:35.998803916Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,3a5c212d-27a1-4508-9da3-e31a7bc16bde,h5137.pi.uni-bamberg.de,2024-04-16T15:17:26.815184952Z
,,781,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T16:17:36.041200075Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T16:17:35.998947638Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,653915a9-b6cc-435b-8ee5-e94f28c42eae,h5137.pi.uni-bamberg.de,2024-04-16T16:17:26.815193532Z
,,782,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T17:17:36.042499655Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T17:17:35.998752478Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,50ff0078-bd7b-42d6-a54f-1103d96a8ef6,h5137.pi.uni-bamberg.de,2024-04-16T17:17:26.815181851Z
,,783,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T18:17:36.043746246Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T18:17:35.999958695Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,f4173b0a-0030-428a-a7ea-4192415a79d7,h5137.pi.uni-bamberg.de,2024-04-16T18:17:26.815158017Z
,,784,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T19:17:36.041274381Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T19:17:35.999288704Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,faf005f7-3ecf-4319-9f86-37a9348840af,h5137.pi.uni-bamberg.de,2024-04-16T19:17:26.815113007Z
,,785,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T20:17:36.043891105Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T20:17:36.001544125Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,dec0dc8f-1a2f-4da1-b9ff-d0ab45762106,h5137.pi.uni-bamberg.de,2024-04-16T20:17:26.815224536Z
,,786,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T21:17:36.039257309Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T21:17:35.998577976Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,e2b5bf3c-066d-4847-9702-822549302f4a,h5137.pi.uni-bamberg.de,2024-04-16T21:17:26.815209086Z
,,787,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T22:17:36.038889968Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T22:17:35.998263134Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,7376d766-feff-43ef-a4f4-a0fa656a7525,h5137.pi.uni-bamberg.de,2024-04-16T22:17:26.815193978Z
,,788,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T23:17:36.040455078Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-16T23:17:36.000391568Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,bdb40086-7d89-4060-a3aa-2168699221c0,h5137.pi.uni-bamberg.de,2024-04-16T23:17:26.815190182Z
,,789,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T00:17:36.038158565Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T00:17:35.998645532Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,19e2011b-205b-46af-a7dc-90bac84ccb4e,h5137.pi.uni-bamberg.de,2024-04-17T00:17:26.815199178Z
,,790,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T01:17:36.042946218Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T01:17:36.001054363Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,05717d62-002d-4174-9169-3babc9cba7c3,h5137.pi.uni-bamberg.de,2024-04-17T01:17:26.815177489Z
,,791,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T02:17:36.027157828Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T02:17:35.990268104Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,867c6ae1-eb72-44e5-ba76-3ed6f8624f38,h5137.pi.uni-bamberg.de,2024-04-17T02:17:26.815188144Z
,,792,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T03:17:36.033154088Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T03:17:35.990496370Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,e1378f82-38ce-43bb-ace6-18b2ed521798,h5137.pi.uni-bamberg.de,2024-04-17T03:17:26.815190952Z
,,793,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T04:17:36.031358468Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T04:17:35.989071641Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,10ead844-a7ba-4bd8-af48-1975b805dd38,h5137.pi.uni-bamberg.de,2024-04-17T04:17:26.815175593Z
,,794,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T05:17:36.027583282Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T05:17:35.988005485Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,be70091e-1bc5-4e6c-9881-44460c70c288,h5137.pi.uni-bamberg.de,2024-04-17T05:17:26.815228953Z
,,795,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T06:17:36.037229157Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T06:17:35.997240596Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,c7ac5f92-88ff-48fa-9f60-49f4d0f41bd7,h5137.pi.uni-bamberg.de,2024-04-17T06:17:26.815107528Z
,,796,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T07:17:36.040651927Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T07:17:36.000087215Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,ef2b7975-1b6f-45d2-a06f-098d7932fac0,h5137.pi.uni-bamberg.de,2024-04-17T07:17:26.815183623Z
,,797,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T08:17:36.037567592Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T08:17:35.998858484Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,31fc17cb-7e59-466e-b429-d47f73f0bc87,h5137.pi.uni-bamberg.de,2024-04-17T08:17:26.815212777Z
,,798,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T09:17:36.042266032Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T09:17:35.999643465Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,e7be04e5-4815-4513-86de-b6c0a1fd8d06,h5137.pi.uni-bamberg.de,2024-04-17T09:17:26.815191023Z
,,799,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T10:17:36.03708747Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T10:17:35.999045904Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,0452c4f8-a6bc-4546-b2e5-5f5f20c9dfd5,h5137.pi.uni-bamberg.de,2024-04-17T10:17:26.815150881Z
,,800,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T11:17:36.036502194Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T11:17:35.998722981Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,1e682c50-e6cc-490b-97ef-f1149c3c51ef,h5137.pi.uni-bamberg.de,2024-04-17T11:17:26.815183142Z
,,801,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T12:17:36.042750416Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T12:17:36.000443821Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,e9575249-1101-4e1f-9932-1057ab2d0fe6,h5137.pi.uni-bamberg.de,2024-04-17T12:17:26.815100572Z
,,802,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T13:17:36.037628054Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T13:17:35.997648919Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,12380eab-9187-49c4-ad2b-31bd0f7fb0d7,h5137.pi.uni-bamberg.de,2024-04-17T13:17:26.815179796Z
,,803,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T14:17:36.039130669Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T14:17:35.998785122Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,88892182-b72e-47ec-93e0-2379c9a673df,h5137.pi.uni-bamberg.de,2024-04-17T14:17:26.815225409Z
,,804,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T15:17:36.043814437Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T15:17:36.001315356Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,de9482ca-23ce-42b7-aad6-54b362527f10,h5137.pi.uni-bamberg.de,2024-04-17T15:17:26.815171874Z
,,805,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T16:17:36.040045739Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T16:17:35.999015227Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,3f4764f9-b324-44db-8a91-13e1ad408820,h5137.pi.uni-bamberg.de,2024-04-17T16:17:26.815088253Z
,,806,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T17:17:36.043196162Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T17:17:36.001310130Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,4f5e262a-c724-4a09-99b0-c4f07c3de7b5,h5137.pi.uni-bamberg.de,2024-04-17T17:17:26.815202488Z
,,807,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-17T18:17:36.046567033Z,10,packetsReceived,ICMP_RTT,pulceo-node-6659339536.westus.cloudapp.azure.com,be6f0093-ebff-4494-8123-6ab50d3ae8e5,2024-04-17T18:17:36.001544708Z,875a0554-2b48-4c83-b69e-fd26b830c4f9,ICMP_RTT,4a34a36e-18d9-4acf-b6cd-a8e8b7b3d116,h5137.pi.uni-bamberg.de,2024-04-17T18:17:26.815199214Z
,,808,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T13:17:36.285356745Z,10,packetsReceived,ICMP_RTT,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T13:17:36.234798059Z,84d7fb4c-e60a-4814-ae7e-5f5ce970a5ff,ICMP_RTT,7b533cc8-f0ba-4a35-9f65-cbcf4eb9fef2,h5136.pi.uni-bamberg.de,2024-04-16T13:17:26.718555173Z
,,809,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T14:17:35.878021619Z,10,packetsReceived,ICMP_RTT,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T14:17:35.831126462Z,84d7fb4c-e60a-4814-ae7e-5f5ce970a5ff,ICMP_RTT,e355db4a-8dde-4693-8081-08f23421aba3,h5136.pi.uni-bamberg.de,2024-04-16T14:17:26.718699388Z
,,810,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T15:17:35.839008406Z,10,packetsReceived,ICMP_RTT,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T15:17:35.795026143Z,84d7fb4c-e60a-4814-ae7e-5f5ce970a5ff,ICMP_RTT,03959e74-e235-4295-8ecd-3fc18578c723,h5136.pi.uni-bamberg.de,2024-04-16T15:17:26.718624863Z
,,811,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T16:17:35.838496747Z,10,packetsReceived,ICMP_RTT,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T16:17:35.758512407Z,84d7fb4c-e60a-4814-ae7e-5f5ce970a5ff,ICMP_RTT,bdd79442-4fc7-4358-aa1c-b896e093871e,h5136.pi.uni-bamberg.de,2024-04-16T16:17:26.718712496Z
,,812,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T17:17:35.813654283Z,10,packetsReceived,ICMP_RTT,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T17:17:35.769536206Z,84d7fb4c-e60a-4814-ae7e-5f5ce970a5ff,ICMP_RTT,b83ae17b-aa43-4cab-9ec1-2db3899d515a,h5136.pi.uni-bamberg.de,2024-04-16T17:17:26.718668415Z
,,813,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T18:17:35.83473736Z,10,packetsReceived,ICMP_RTT,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T18:17:35.791161752Z,84d7fb4c-e60a-4814-ae7e-5f5ce970a5ff,ICMP_RTT,911b61f6-3bbe-4d07-80cb-eb48ad875699,h5136.pi.uni-bamberg.de,2024-04-16T18:17:26.718669059Z
,,814,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T19:17:35.815062689Z,10,packetsReceived,ICMP_RTT,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T19:17:35.770915157Z,84d7fb4c-e60a-4814-ae7e-5f5ce970a5ff,ICMP_RTT,ecca0670-2022-4370-aaba-3f0670371944,h5136.pi.uni-bamberg.de,2024-04-16T19:17:26.718656116Z
,,815,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T20:17:35.869212168Z,10,packetsReceived,ICMP_RTT,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T20:17:35.822952017Z,84d7fb4c-e60a-4814-ae7e-5f5ce970a5ff,ICMP_RTT,5eea3a3a-3978-4a3d-8074-5d32bb03682c,h5136.pi.uni-bamberg.de,2024-04-16T20:17:26.718656402Z
,,816,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T21:17:35.836921805Z,10,packetsReceived,ICMP_RTT,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T21:17:35.792822822Z,84d7fb4c-e60a-4814-ae7e-5f5ce970a5ff,ICMP_RTT,0a8e2294-4a91-4274-95ec-30140ca109b2,h5136.pi.uni-bamberg.de,2024-04-16T21:17:26.718657931Z
,,817,2024-03-18T18:20:37.528424875Z,2024-04-17T18:20:37.528424875Z,2024-04-16T22:17:35.846002185Z,10,packetsReceived,ICMP_RTT,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,265916fb-2092-40ee-9528-b32f4ea911a1,2024-04-16T22:17:35.802013635Z,84d7fb4c-e60a-4814-ae7e-5f5ce970a5ff,ICMP_RTT,a096af1d-1269-478f-97bd-af9f5cbc82af,h5136.pi.uni-bamberg.de,2024-04-16T22:17:26.718634341Z
